transaction_id,customer_id,date,product_id,quantity,unit_price,discount_applied
46739,487,2023-12-06,24,9,192.43,0.1
46740,811,2023-12-21,65,4,67740.0,0.0
46741,305,2023-07-10,8,1,27.42,0.2
46742,517,2023-11-04,2,1,453.73,0.3
46743,129,2023-10-20,18,7,832.75,0.0
46744,835,2023-07-17,79,8,979.45,0.0
46745,624,2023-09-02,61,4,980.02,0.0
46746,24,2023-01-09,42,1,927.0,0.1
46747,541,2023-05-03,40,5,461.5,0.0
46748,911,2023-02-01,4,6,621.83,0.0
46749,132,2023-12-24,64,4,56.94,0.0
46750,556,2023-04-22,39,9,496.91,0.0
46751,321,2023-07-31,79,1,810.97,0.0
46752,497,2023-09-16,90,4,103.48,0.0
46753,888,2023-10-04,77,7,354.8,0.0
46754,719,2023-11-24,10,2,515.02,0.0
46755,382,2023-04-26,34,5,554.17,0.0
46756,216,2023-08-26,91,2,512.35,0.0
46757,756,2023-06-24,27,4,607.83,0.0
46758,543,2023-01-21,45,4,804.06,0.2
46759,916,2023-10-25,88,9,872.27,0.0
46760,778,2023-12-18,95,5,271.88,0.1
46761,11,2023-05-25,10,5,651.65,0.3
46762,82,2023-02-09,77,2,715.09,0.0
46763,994,2023-02-27,83,3,27205.0,0.0
46764,156,2023-04-25,37,7,472.94,0.0
46765,166,2023-02-11,3,5,424.73,0.0
46766,208,2023-12-09,15,2,326.24,0.0
46767,24,2023-11-09,62,6,649.31,0.0
46768,807,2023-02-05,9,6,201.35,0.2
46769,887,2023-09-10,67,3,565.23,0.3
46770,691,2023-02-21,4,5,498.85,0.0
46771,332,2023-12-11,29,2,281.12,0.1
46772,562,2023-01-10,29,5,149.1,0.0
46773,519,2023-06-01,31,2,718.22,0.0
46774,511,2023-11-30,60,2,613.53,0.0
46775,612,2023-05-28,22,1,271.68,0.1
46776,593,2023-02-21,82,4,58.27,0.0
46777,241,2023-09-04,66,8,873.94,0.0
46778,836,2023-09-27,44,3,729.81,0.0
46779,181,2023-03-14,35,5,757.71,0.0
46780,293,2023-09-07,12,2,88260.0,0.0
46781,993,2023-06-11,22,7,271.59,0.0
46782,83,2023-03-25,90,4,637.09,0.0
46783,566,2023-11-19,89,3,913.17,0.0
46784,90,2023-04-22,32,6,612.98,0.0
46785,439,2023-04-13,9,1,126.66,0.0
46786,715,2023-01-12,64,3,886.67,0.1
46787,543,2023-10-25,59,2,418.13,0.1
46788,193,2023-08-15,74,5,338.11,0.0
46789,488,2023-08-20,64,1,317.64,0.0
46790,612,2023-05-17,99,5,564.66,0.0
46791,349,2023-02-20,48,3,683.97,0.0
46792,89,2023-02-06,53,6,251.32,0.1
46793,955,2023-05-30,32,4,660.86,0.0
46794,123,2023-05-17,54,7,627.5,0.3
46795,374,2023-04-26,41,8,774.8,0.0
46796,47,2023-03-04,67,4,74.08,0.0
46797,433,2023-12-07,55,3,87822.0,0.0
46798,146,2023-11-25,94,9,665.17,0.0
46799,3,2023-10-10,35,7,875.47,0.0
46800,530,2023-04-26,58,6,11.42,0.0
46801,314,2023-10-30,69,3,4518.0,0.0
46802,327,2023-11-25,94,3,542.95,0.0
46803,988,2023-10-11,1,8,544.93,0.0
46804,81,2023-02-04,9,7,594.98,0.1
46805,153,2023-12-29,49,8,578.77,0.1
46806,402,2023-06-15,68,7,316.11,0.1
46807,820,2023-04-06,46,2,113.33,0.2
46808,488,2023-06-18,84,4,924.03,0.0
46809,811,2023-11-19,88,7,795.11,0.0
46810,67,2023-07-03,37,7,611.82,0.0
46811,89,2023-05-17,77,4,530.2,0.1
46812,135,2023-02-20,77,7,406.23,0.1
46813,879,2023-08-16,19,6,312.38,0.0
46814,202,2023-03-18,81,8,164.55,0.0
46815,428,2023-08-14,20,7,564.52,0.1
46816,940,2023-07-27,39,3,695.47,0.0
46817,179,2023-06-12,15,2,634.87,0.0
46818,339,2023-01-16,97,8,10.51,0.0
46819,79,2023-06-17,93,5,60.86,0.1
46820,597,2023-11-21,72,5,778.61,0.2
46821,533,2023-01-08,21,1,562.32,0.0
46822,378,2023-06-10,54,6,681.23,0.0
46823,165,2023-08-10,10,2,672.6,0.2
46824,540,2023-06-15,49,6,774.67,0.0
46825,749,2023-11-08,1,7,241.91,0.0
46826,800,2023-08-18,32,9,379.4,0.1
46827,697,2023-01-20,88,3,874.08,0.0
46828,937,2023-02-21,14,2,422.62,0.0
46829,822,2023-11-17,28,1,534.06,0.0
46830,155,2023-03-07,40,2,924.5,0.0
46831,123,2023-10-02,52,3,523.48,0.0
46832,599,2023-08-21,27,7,494.71,0.0
46833,202,2023-12-18,15,9,167.57,0.0
46834,40,2023-10-03,61,1,444.99,0.0
46835,169,2023-12-29,89,7,862.78,0.0
46836,70,2023-11-04,62,1,179.13,0.0
46837,792,2023-05-22,1,4,317.93,0.0
46838,914,2023-05-02,4,6,902.0,0.1
46839,330,2023-07-24,39,7,965.97,0.0
46840,440,2023-04-01,27,7,444.46,0.0
46841,399,2023-05-02,31,1,21.22,0.3
46842,493,2023-07-06,51,1,921.47,0.1
46843,354,2023-03-21,84,3,167.56,0.0
46844,328,2023-06-05,42,7,622.41,0.0
46845,498,2023-09-16,63,5,517.07,0.0
46846,419,2023-05-07,88,7,64.35,0.0
46847,503,2023-01-04,81,2,473.66,0.0
46848,539,2023-08-01,30,6,389.99,0.0
46849,345,2023-03-10,7,8,735.52,0.0
46850,643,2023-12-27,54,5,885.22,0.0
46851,789,2023-08-19,97,1,136.71,0.0
46852,377,2023-10-06,59,8,291.65,0.0
46853,295,2023-03-01,68,2,382.64,0.0
46854,288,2023-10-10,72,3,403.89,0.0
46855,254,2023-04-29,66,8,467.44,0.0
46856,434,2023-11-02,29,2,232.42,0.0
46857,501,2023-09-25,59,5,438.45,0.0
46858,85,2023-05-18,34,8,388.09,0.1
46859,521,2023-02-18,53,2,161.67,0.1
46860,562,2023-08-18,81,5,28.65,0.0
46861,513,2023-08-08,40,9,649.84,0.0
46862,516,2023-12-29,58,9,200.59,0.0
46863,516,2023-02-04,84,9,621.36,0.0
46864,497,2023-07-01,29,6,115.22,0.0
46865,602,2023-04-30,70,3,168.49,0.0
46866,162,2023-10-03,84,2,945.4,0.0
46867,667,2023-09-25,91,9,870.92,0.0
46868,527,2023-09-16,70,5,516.77,0.0
46869,365,2023-09-15,49,3,349.81,0.2
46870,544,2023-10-05,6,7,69144.0,0.3
46871,425,2023-10-18,7,4,804.65,0.3
46872,967,2023-08-25,36,8,75882.0,0.1
46873,957,2023-09-01,70,5,681.42,0.0
46874,575,2023-01-09,98,9,58.06,0.0
46875,957,2023-12-09,1,3,777.07,0.0
46876,364,2023-09-11,94,3,802.34,0.0
46877,108,2023-09-30,22,5,115.45,0.3
46878,14,2023-05-22,81,9,161.5,0.2
46879,23,2023-09-01,42,6,309.13,0.0
46880,623,2023-04-14,84,3,167.59,0.0
46881,321,2023-07-05,32,4,169.17,0.0
46882,510,2023-02-05,32,4,290.23,0.0
46883,672,2023-06-10,6,9,58317.99999999999,0.0
46884,41,2023-03-05,6,8,64803.0,0.1
46885,794,2023-05-21,72,7,309.62,0.0
46886,304,2023-06-11,11,3,910.03,0.1
46887,969,2023-05-13,29,1,787.59,0.0
46888,656,2023-04-21,33,4,509.73,0.0
46889,415,2023-07-19,1,3,230.64,0.0
46890,450,2023-10-01,91,8,622.54,0.1
46891,800,2023-03-30,72,5,46.03,0.1
46892,394,2023-01-18,77,2,179.89,0.1
46893,665,2023-12-06,37,8,444.65,0.0
46894,594,2023-10-03,37,6,810.66,0.0
46895,365,2023-12-25,93,3,460.26,0.0
46896,738,2023-12-26,26,3,249.28,0.1
46897,989,2023-12-06,41,8,268.09,0.0
46898,429,2023-12-31,90,3,371.76,0.2
46899,152,2023-09-17,96,9,593.17,0.0
46900,259,2023-01-22,42,7,71.93,0.2
46901,830,2023-08-05,60,3,529.01,0.0
46902,591,2023-12-07,88,7,328.64,0.0
46903,707,2023-07-20,3,7,825.68,0.0
46904,951,2023-09-22,13,9,291.25,0.0
46905,223,2023-07-06,11,6,259.83,0.3
46906,266,2023-10-16,57,5,569.77,0.0
46907,230,2023-12-27,69,5,77298.0,0.0
46908,439,2023-09-20,65,4,47194.0,0.2
46909,150,2023-03-07,98,6,753.17,0.2
46910,910,2023-04-07,32,4,228.58,0.1
46911,457,2023-10-18,13,9,549.52,0.0
46912,978,2023-04-03,17,1,957.51,0.0
46913,136,2023-06-09,66,1,785.63,0.1
46914,635,2023-09-14,21,5,273.42,0.0
46915,870,2023-04-27,85,6,96681.0,0.2
46916,399,2023-12-17,70,3,860.74,0.0
46917,622,2023-06-29,54,7,163.4,0.0
46918,143,2023-02-04,94,9,595.62,0.0
46919,948,2023-10-23,15,6,731.08,0.1
46920,70,2023-10-22,15,7,307.66,0.1
46921,54,2023-01-20,9,2,215.19,0.1
46922,844,2023-12-19,76,4,48524.0,0.0
46923,938,2023-08-03,71,9,167.33,0.2
46924,403,2023-02-22,88,5,834.39,0.0
46925,552,2023-05-20,21,6,655.48,0.1
46926,709,2023-05-16,9,1,101.78,0.0
46927,27,2023-06-18,96,7,10.31,0.1
46928,842,2023-05-02,66,7,115.66,0.2
46929,299,2023-05-19,71,9,538.11,0.1
46930,692,2023-01-26,2,3,749.6,0.0
46931,558,2023-08-03,56,8,192.98,0.1
46932,654,2023-02-07,12,8,42532.0,0.0
46933,320,2023-05-13,56,4,847.56,0.0
46934,445,2023-10-15,79,3,198.53,0.0
46935,98,2023-07-16,99,9,739.16,0.0
46936,126,2023-04-22,51,6,743.78,0.0
46937,58,2023-05-23,70,6,109.36,0.0
46938,177,2023-12-29,59,9,254.56,0.0
46939,719,2023-11-04,71,4,62.44,0.0
46940,285,2023-01-28,11,4,937.51,0.1
46941,666,2023-05-27,3,5,684.62,0.2
46942,27,2023-11-06,34,2,959.74,0.0
46943,451,2023-03-22,95,3,538.8,0.0
46944,323,2023-01-15,85,6,63959.0,0.1
46945,675,2023-09-26,93,5,469.39,0.2
46946,250,2023-08-03,19,7,611.88,0.1
46947,700,2023-01-23,7,9,823.56,0.0
46948,957,2023-12-02,11,8,657.65,0.0
46949,995,2023-07-09,63,7,960.93,0.0
46950,370,2023-10-08,67,4,831.83,0.3
46951,966,2023-06-09,56,6,468.7,0.0
46952,846,2023-05-29,43,1,22649.0,0.3
46953,90,2023-10-11,56,9,809.36,0.1
46954,131,2023-04-01,45,9,947.61,0.1
46955,929,2023-04-26,60,5,590.03,0.0
46956,810,2023-08-07,33,6,133.85,0.0
46957,525,2023-05-20,28,8,743.22,0.0
46958,29,2023-01-20,96,7,974.4,0.0
46959,777,2023-12-30,57,3,173.04,0.2
46960,544,2023-12-05,52,6,769.7,0.1
46961,662,2023-11-03,4,3,268.87,0.0
46962,86,2023-03-26,99,8,119.94,0.0
46963,58,2023-04-11,17,7,774.99,0.0
46964,57,2023-07-21,35,2,540.65,0.3
46965,994,2023-11-29,42,4,621.21,0.0
46966,394,2023-01-25,60,5,18.77,0.0
46967,25,2023-01-31,26,6,483.74,0.1
46968,190,2023-07-26,48,5,699.71,0.0
46969,959,2023-06-17,64,4,654.53,0.0
46970,76,2023-12-09,17,3,200.76,0.0
46971,371,2023-03-08,98,2,280.07,0.1
46972,899,2023-07-10,72,1,138.58,0.0
46973,851,2023-01-11,73,8,826.35,0.1
46974,737,2023-06-14,7,4,361.25,0.2
46975,506,2023-05-20,65,9,16497.0,0.0
46976,943,2023-09-19,52,1,243.6,0.0
46977,183,2023-11-22,41,5,177.36,0.2
46978,154,2023-08-01,16,2,749.96,0.2
46979,269,2023-12-11,66,2,768.7,0.0
46980,903,2023-02-16,72,6,481.46,0.0
46981,930,2023-02-05,86,9,547.98,0.1
46982,278,2023-03-23,56,5,122.23,0.0
46983,340,2023-02-13,27,8,989.01,0.1
46984,875,2023-08-19,18,8,766.54,0.0
46985,23,2023-03-28,63,5,668.21,0.0
46986,432,2023-02-04,80,1,407.21,0.0
46987,526,2023-12-15,26,7,447.81,0.0
46988,606,2023-11-13,22,7,271.46,0.0
46989,343,2023-07-28,58,2,304.63,0.0
46990,879,2023-06-15,1,7,812.72,0.0
46991,52,2023-06-29,96,9,401.37,0.0
46992,339,2023-01-02,46,5,429.89,0.0
46993,935,2023-07-14,86,6,226.11,0.1
46994,41,2023-12-19,27,4,851.03,0.1
46995,676,2023-01-23,44,2,475.08,0.2
46996,518,2023-01-26,33,7,913.16,0.0
46997,407,2023-01-30,94,6,745.72,0.0
46998,138,2023-10-02,83,5,15672.0,0.1
46999,99,2023-06-16,33,4,751.44,0.2
47000,341,2023-03-31,54,6,975.24,0.1
47001,736,2023-08-12,25,4,596.08,0.0
47002,316,2023-04-16,6,8,14560.0,0.0
47003,542,2023-01-28,48,5,361.4,0.0
47004,225,2023-05-07,93,8,149.25,0.1
47005,838,2023-03-02,60,6,786.41,0.1
47006,261,2023-06-25,62,6,309.23,0.2
47007,247,2023-04-05,15,3,634.81,0.0
47008,79,2023-04-06,76,9,66117.0,0.2
47009,697,2023-05-21,59,5,906.87,0.0
47010,811,2023-03-27,38,7,212.07,0.0
47011,692,2023-05-03,15,8,633.23,0.1
47012,473,2023-12-19,31,7,769.22,0.0
47013,77,2023-08-04,65,4,33853.0,0.0
47014,262,2023-04-18,20,9,104.77,0.0
47015,741,2023-06-28,29,3,201.37,0.0
47016,2,2023-03-11,75,3,903.24,0.0
47017,17,2023-05-07,73,6,959.34,0.0
47018,344,2023-07-25,16,7,605.5,0.0
47019,12,2023-09-20,80,7,550.78,0.0
47020,940,2023-03-08,33,9,889.79,0.0
47021,694,2023-05-18,55,6,80981.0,0.0
47022,846,2023-08-13,19,1,655.82,0.0
47023,7,2023-03-02,89,2,934.13,0.0
47024,246,2023-04-12,50,4,956.0,0.1
47025,986,2023-10-20,34,7,740.17,0.0
47026,928,2023-01-15,64,9,934.65,0.0
47027,157,2023-02-19,24,9,389.53,0.0
47028,174,2023-09-17,32,3,964.62,0.0
47029,487,2023-04-11,3,3,164.29,0.0
47030,841,2023-01-10,13,1,827.38,0.1
47031,846,2023-09-01,94,6,54.26,0.0
47032,693,2023-05-03,87,7,803.89,0.0
47033,977,2023-05-30,94,9,367.06,0.0
47034,281,2023-06-08,12,6,47119.0,0.0
47035,309,2023-09-10,62,3,200.5,0.0
47036,990,2023-11-28,45,6,554.86,0.0
47037,237,2023-07-20,24,8,235.3,0.0
47038,157,2023-10-11,24,8,812.41,0.1
47039,251,2023-04-08,94,1,784.29,0.0
47040,221,2023-08-10,81,9,675.95,0.0
47041,338,2023-07-27,15,4,210.63,0.0
47042,223,2023-10-02,100,8,160.81,0.0
47043,211,2023-11-30,50,9,243.78,0.3
47044,337,2023-02-16,88,3,335.65,0.0
47045,134,2023-04-25,96,1,357.73,0.0
47046,844,2023-07-03,88,4,210.22,0.0
47047,934,2023-01-11,67,6,850.01,0.0
47048,771,2023-03-18,45,8,280.73,0.0
47049,495,2023-11-26,65,3,8833.0,0.1
47050,547,2023-08-09,20,3,136.89,0.0
47051,183,2023-12-13,21,2,536.46,0.0
47052,815,2023-02-23,12,2,4478.0,0.0
47053,161,2023-02-28,100,6,574.98,0.0
47054,605,2023-07-12,85,1,57802.0,0.1
47055,387,2023-02-01,83,5,71676.0,0.1
47056,197,2023-05-26,19,1,372.51,0.0
47057,827,2023-05-12,2,9,512.32,0.0
47058,718,2023-07-27,33,2,42.82,0.0
47059,484,2023-12-04,37,9,787.06,0.1
47060,502,2023-08-01,10,2,454.83,0.0
47061,988,2023-06-28,32,2,431.81,0.0
47062,489,2023-11-06,94,9,554.44,0.0
47063,352,2023-05-06,81,6,617.66,0.0
47064,530,2023-05-18,30,1,827.95,0.0
47065,234,2023-09-02,14,4,909.54,0.1
47066,1000,2023-07-12,5,6,890.39,0.0
47067,894,2023-12-19,36,4,45554.0,0.0
47068,845,2023-10-02,77,4,765.28,0.3
47069,578,2023-05-15,58,8,598.14,0.0
47070,756,2023-02-14,80,7,824.54,0.0
47071,409,2023-12-27,13,6,158.07,0.3
47072,276,2023-02-07,93,1,95.75,0.1
47073,711,2023-05-15,88,4,891.58,0.1
47074,459,2023-08-23,18,3,932.11,0.2
47075,453,2023-03-08,8,1,429.68,0.0
47076,413,2023-03-16,69,7,16218.0,0.3
47077,18,2023-09-21,48,6,831.53,0.0
47078,72,2023-03-31,78,2,739.46,0.0
47079,667,2023-04-12,3,9,856.99,0.0
47080,378,2023-01-03,70,4,576.93,0.0
47081,682,2023-04-03,17,5,974.72,0.3
47082,834,2023-01-12,51,2,577.3,0.0
47083,355,2023-03-23,57,5,215.4,0.0
47084,794,2023-06-20,43,3,45781.0,0.0
47085,151,2023-12-16,42,8,409.2,0.0
47086,261,2023-08-22,29,3,354.4,0.0
47087,80,2023-10-31,86,2,689.28,0.0
47088,106,2023-02-14,98,3,755.69,0.1
47089,523,2023-01-25,55,9,57892.99999999999,0.0
47090,403,2023-01-04,70,8,835.85,0.0
47091,720,2023-08-18,43,2,83916.0,0.0
47092,992,2023-12-28,60,3,683.55,0.0
47093,908,2023-07-14,41,5,364.08,0.0
47094,130,2023-06-05,91,7,967.5,0.0
47095,171,2023-04-20,49,1,396.69,0.0
47096,406,2023-06-14,78,4,121.5,0.1
47097,922,2023-11-25,84,5,664.83,0.0
47098,33,2023-03-02,27,9,768.83,0.0
47099,536,2023-07-28,3,3,934.87,0.0
47100,197,2023-05-05,81,6,147.83,0.0
47101,917,2023-11-03,68,9,132.75,0.0
47102,46,2023-10-14,42,3,714.37,0.2
47103,274,2023-03-26,77,3,660.61,0.0
47104,743,2023-07-28,54,7,409.93,0.0
47105,133,2023-08-22,1,8,570.45,0.0
47106,264,2023-02-12,21,4,101.58,0.1
47107,597,2023-10-11,67,2,452.76,0.0
47108,367,2023-09-08,47,7,698.24,0.0
47109,825,2023-06-16,89,6,690.99,0.0
47110,5,2023-07-12,59,1,398.32,0.2
47111,269,2023-03-08,1,2,811.72,0.1
47112,851,2023-07-26,14,7,625.76,0.0
47113,733,2023-11-20,98,9,779.91,0.0
47114,706,2023-02-05,40,6,808.11,0.2
47115,421,2023-10-13,67,8,477.26,0.0
47116,346,2023-12-15,9,5,369.08,0.0
47117,925,2023-10-06,69,7,55604.0,0.0
47118,69,2023-06-24,25,6,401.78,0.0
47119,800,2023-01-11,64,2,270.96,0.0
47120,358,2023-01-19,60,6,761.17,0.0
47121,688,2023-07-09,33,7,540.99,0.1
47122,386,2023-03-13,5,4,195.98,0.2
47123,325,2023-10-26,76,3,8315.0,0.0
47124,751,2023-03-16,52,9,459.52,0.0
47125,481,2023-05-17,75,6,800.19,0.0
47126,179,2023-08-26,33,2,184.42,0.0
47127,256,2023-10-08,16,9,508.31,0.2
47128,419,2023-10-14,3,3,630.03,0.0
47129,211,2023-05-21,5,4,848.31,0.0
47130,911,2023-11-17,62,5,65.8,0.1
47131,739,2023-06-07,19,1,360.12,0.0
47132,584,2023-07-20,11,4,775.96,0.0
47133,367,2023-01-29,85,8,82404.0,0.3
47134,577,2023-04-05,73,5,622.97,0.1
47135,166,2023-10-01,18,3,525.49,0.0
47136,214,2023-05-11,12,7,50572.0,0.0
47137,529,2023-09-04,43,1,93570.0,0.0
47138,848,2023-02-04,87,3,925.29,0.1
47139,173,2023-05-12,50,5,909.24,0.0
47140,129,2023-10-24,40,9,898.0,0.1
47141,3,2023-12-01,77,5,830.05,0.0
47142,895,2023-04-24,35,4,395.87,0.1
47143,896,2023-03-31,57,8,598.64,0.0
47144,760,2023-08-11,56,4,610.97,0.0
47145,70,2023-10-13,28,5,833.71,0.3
47146,52,2023-03-28,62,5,433.06,0.3
47147,437,2023-08-10,99,3,988.95,0.0
47148,378,2023-09-24,87,9,73.2,0.0
47149,771,2023-02-02,15,1,77.74,0.2
47150,751,2023-10-21,8,7,50.31,0.2
47151,94,2023-08-26,15,8,643.79,0.0
47152,559,2023-01-05,65,9,22155.0,0.0
47153,587,2023-07-06,35,5,485.02,0.0
47154,603,2023-09-05,58,5,256.54,0.0
47155,86,2023-04-09,76,1,8521.0,0.0
47156,518,2023-02-20,9,8,65.45,0.3
47157,742,2023-03-06,39,6,663.21,0.3
47158,430,2023-07-15,97,1,518.38,0.0
47159,863,2023-02-27,21,8,845.65,0.0
47160,829,2023-06-25,95,5,163.22,0.0
47161,43,2023-07-05,60,5,785.82,0.0
47162,824,2023-06-14,94,6,769.12,0.3
47163,710,2023-05-15,43,5,1372.0,0.1
47164,370,2023-03-01,63,9,968.07,0.0
47165,404,2023-11-11,42,7,463.06,0.1
47166,303,2023-10-16,83,9,68025.0,0.0
47167,182,2023-06-28,34,3,731.03,0.0
47168,169,2023-05-03,17,9,510.01,0.3
47169,203,2023-11-30,98,7,81.8,0.2
47170,706,2023-10-21,65,1,19612.0,0.0
47171,543,2023-09-01,25,9,637.48,0.1
47172,102,2023-11-07,99,8,467.32,0.2
47173,576,2023-10-09,58,5,109.53,0.0
47174,346,2023-12-17,10,1,598.9,0.0
47175,603,2023-10-25,97,7,475.76,0.1
47176,442,2023-12-26,78,3,810.18,0.1
47177,250,2023-03-18,6,5,30642.0,0.0
47178,183,2023-03-28,50,1,750.13,0.0
47179,302,2023-03-21,20,5,841.36,0.0
47180,878,2023-03-26,46,1,11.44,0.0
47181,863,2023-10-01,76,1,2977.0,0.0
47182,280,2023-09-22,91,2,575.17,0.0
47183,717,2023-04-21,11,5,139.4,0.2
47184,89,2023-12-26,79,4,512.25,0.0
47185,805,2023-09-30,28,3,570.46,0.1
47186,425,2023-12-16,2,9,42.04,0.0
47187,921,2023-11-07,64,1,413.28,0.0
47188,285,2023-11-06,14,5,708.64,0.0
47189,671,2023-04-15,69,1,18267.0,0.0
47190,875,2023-09-22,74,8,743.91,0.0
47191,999,2023-06-13,78,3,668.71,0.0
47192,130,2023-05-16,82,3,174.22,0.0
47193,248,2023-07-09,98,3,968.17,0.0
47194,652,2023-09-09,81,6,514.26,0.3
47195,901,2023-08-02,28,3,101.09,0.3
47196,189,2023-05-02,38,7,338.5,0.0
47197,91,2023-11-01,95,9,562.13,0.0
47198,568,2023-11-22,33,8,243.69,0.0
47199,738,2023-08-06,100,2,600.01,0.0
47200,846,2023-06-19,54,9,673.06,0.2
47201,839,2023-09-15,60,3,182.81,0.2
47202,165,2023-06-08,4,3,319.12,0.2
47203,548,2023-03-17,54,4,312.53,0.0
47204,330,2023-10-02,87,8,61.75,0.0
47205,541,2023-05-01,21,9,963.3,0.0
47206,80,2023-12-23,25,3,448.87,0.0
47207,934,2023-08-28,51,6,581.34,0.0
47208,981,2023-12-23,15,4,181.23,0.2
47209,870,2023-03-06,78,6,46.52,0.0
47210,169,2023-11-14,13,6,616.03,0.0
47211,545,2023-07-07,61,5,762.58,0.0
47212,93,2023-04-08,97,9,628.72,0.0
47213,624,2023-09-29,21,3,548.64,0.3
47214,379,2023-04-15,44,5,822.14,0.0
47215,209,2023-05-15,61,5,425.62,0.0
47216,909,2023-11-29,24,4,176.79,0.0
47217,902,2023-07-15,89,5,96.18,0.0
47218,194,2023-08-19,35,3,806.8,0.0
47219,264,2023-07-21,23,6,964.33,0.1
47220,247,2023-04-02,68,4,542.13,0.0
47221,630,2023-12-14,55,5,43862.0,0.0
47222,448,2023-02-16,21,4,986.06,0.0
47223,992,2023-01-11,24,3,168.23,0.3
47224,740,2023-06-11,90,2,659.57,0.1
47225,521,2023-02-20,61,2,45.55,0.0
47226,919,2023-01-05,89,4,231.67,0.0
47227,711,2023-10-31,8,7,116.28,0.1
47228,479,2023-10-14,70,6,577.98,0.0
47229,277,2023-12-21,100,9,393.95,0.0
47230,129,2023-03-26,62,9,342.74,0.0
47231,302,2023-10-23,98,9,510.41,0.0
47232,574,2023-09-23,3,4,212.41,0.0
47233,514,2023-12-04,16,6,621.65,0.0
47234,360,2023-08-18,6,1,25112.0,0.0
47235,843,2023-11-01,21,6,931.74,0.0
47236,357,2023-05-25,3,8,647.82,0.0
47237,466,2023-08-02,65,4,72683.0,0.0
47238,172,2023-07-27,71,8,554.17,0.3
47239,757,2023-11-07,24,9,291.81,0.0
47240,88,2023-10-17,20,9,884.66,0.0
47241,500,2023-08-24,34,1,77.92,0.0
47242,896,2023-02-02,46,2,626.43,0.0
47243,83,2023-05-13,72,6,158.24,0.0
47244,517,2023-04-14,89,1,155.3,0.0
47245,861,2023-02-11,38,7,137.14,0.0
47246,551,2023-05-11,28,4,618.94,0.0
47247,896,2023-07-10,37,4,951.17,0.0
47248,322,2023-09-26,61,6,559.46,0.0
47249,465,2023-09-01,25,1,522.78,0.0
47250,813,2023-03-02,76,2,76580.0,0.0
47251,587,2023-06-07,43,1,5934.0,0.0
47252,613,2023-11-02,20,7,697.25,0.0
47253,141,2023-03-10,82,1,550.59,0.0
47254,605,2023-10-21,33,5,704.45,0.0
47255,631,2023-04-05,33,5,742.71,0.3
47256,800,2023-09-05,39,1,66.14,0.0
47257,621,2023-09-15,12,7,76835.0,0.1
47258,1000,2023-02-26,78,2,107.49,0.0
47259,555,2023-09-20,20,1,762.38,0.1
47260,136,2023-07-27,18,7,843.0,0.0
47261,330,2023-01-29,74,9,684.9,0.0
47262,729,2023-08-10,17,1,356.55,0.1
47263,955,2023-06-11,5,7,235.46,0.1
47264,395,2023-04-08,64,4,704.84,0.3
47265,156,2023-06-22,28,8,965.85,0.0
47266,993,2023-05-07,33,8,893.68,0.0
47267,39,2023-04-10,38,9,306.62,0.0
47268,282,2023-03-12,85,5,40756.0,0.0
47269,840,2023-07-05,39,5,698.97,0.0
47270,870,2023-11-30,92,7,206.47,0.1
47271,538,2023-03-25,65,3,33046.0,0.0
47272,544,2023-08-17,3,8,420.49,0.1
47273,46,2023-10-16,77,9,84.0,0.2
47274,668,2023-12-17,26,1,574.0,0.0
47275,244,2023-09-07,70,8,948.97,0.2
47276,903,2023-04-07,89,2,819.18,0.0
47277,547,2023-12-12,35,2,502.51,0.0
47278,450,2023-08-06,19,3,722.44,0.0
47279,278,2023-07-11,50,1,990.1,0.0
47280,754,2023-06-15,35,3,402.69,0.0
47281,406,2023-01-12,86,6,24.48,0.0
47282,890,2023-07-10,11,6,646.84,0.2
47283,771,2023-07-07,89,4,968.51,0.0
47284,46,2023-10-03,26,3,81.64,0.0
47285,946,2023-08-30,10,6,486.75,0.3
47286,749,2023-11-18,46,7,618.97,0.0
47287,520,2023-01-18,28,9,180.35,0.2
47288,772,2023-09-19,83,2,24084.0,0.2
47289,271,2023-03-07,19,3,207.29,0.0
47290,556,2023-03-10,36,4,79782.0,0.0
47291,238,2023-05-07,18,8,243.71,0.0
47292,167,2023-05-05,26,2,314.13,0.0
47293,376,2023-04-12,49,4,405.44,0.0
47294,588,2023-08-02,55,2,4208.0,0.3
47295,669,2023-05-30,8,5,465.99,0.0
47296,201,2023-03-06,5,9,931.43,0.0
47297,746,2023-08-16,72,6,329.29,0.0
47298,232,2023-03-18,30,5,250.37,0.2
47299,446,2023-07-10,8,6,708.27,0.0
47300,724,2023-05-21,36,3,30651.0,0.0
47301,418,2023-04-25,74,5,387.18,0.0
47302,154,2023-05-03,27,6,863.65,0.0
47303,368,2023-08-28,15,2,441.76,0.0
47304,725,2023-02-28,84,9,101.5,0.0
47305,87,2023-04-24,38,8,996.78,0.0
47306,530,2023-03-23,82,8,111.87,0.3
47307,703,2023-08-02,39,1,231.85,0.0
47308,820,2023-09-14,76,9,50812.0,0.0
47309,54,2023-11-20,43,3,20840.0,0.3
47310,728,2023-01-09,82,3,533.27,0.0
47311,42,2023-01-03,35,7,352.42,0.0
47312,349,2023-09-22,51,5,143.36,0.0
47313,230,2023-12-04,38,9,151.0,0.1
47314,742,2023-11-21,91,3,471.95,0.2
47315,694,2023-10-05,72,2,581.38,0.1
47316,436,2023-04-11,35,9,93.86,0.0
47317,141,2023-04-28,52,4,732.1,0.1
